Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,GarageType_E,GarageFinish_E,GarageQual_E,PavedDrive_E,SaleType_E,SaleCondition_E
1151,20,8280,6,5,1950,1950,0,0,932,932,0,0,932,0,0,1,0,2,1,1,306,0,0,214,0,0,0,0,11,2007,124000,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,4.0,3.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1152,20,17755,5,4,1959,1959,176,0,1290,1466,0,0,1466,0,0,1,1,3,1,2,528,0,140,0,0,100,0,0,11,2006,149900,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,3.0,2.0,5.0,1.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1153,20,14115,6,7,1956,2004,296,547,230,1073,0,0,1811,0,0,1,0,2,1,1,470,0,0,280,0,0,0,0,7,2006,230000,4.0,2.0,2.0,1.0,18.0,5.0,5.0,5.0,6.0,2.0,3.0,14.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,5.0,5.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,5.0,2.0
1154,30,5890,6,8,1930,2007,538,0,278,816,0,0,816,0,0,1,0,2,1,0,432,0,0,96,0,0,0,0,6,2008,120500,2.0,1.0,2.0,3.0,2.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
1155,60,13700,7,6,1965,1988,454,0,410,864,918,0,1820,0,0,1,2,4,1,2,492,60,84,0,0,273,0,0,5,2008,201800,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,3.0,2.0,5.0,3.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1156,20,10768,5,8,1976,2004,1157,0,280,1437,0,0,1437,1,0,2,0,3,1,1,528,0,21,0,0,180,0,0,7,2007,218000,4.0,2.0,2.0,3.0,21.0,5.0,5.0,5.0,6.0,2.0,3.0,10.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1157,80,9350,5,8,1965,1999,633,0,586,1219,0,0,1265,0,1,2,0,3,1,1,502,0,92,0,96,0,0,0,10,2008,179900,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,5.0,2.0,3.0,11.0,2.0,2.0,3.0,6.0,3.0,4.0,5.0,5.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1158,120,5001,7,5,2007,2008,904,0,410,1314,0,0,1314,1,0,2,0,2,1,1,626,172,62,0,0,0,0,0,7,2009,230000,4.0,2.0,2.0,1.0,24.0,5.0,5.0,3.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1159,20,11932,8,5,2007,2008,0,0,1580,1580,0,0,1580,0,0,2,0,3,1,0,830,0,24,0,0,0,0,0,6,2008,235128,4.0,1.0,2.0,2.0,20.0,3.0,5.0,5.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,2.0,6.0
1160,60,9120,6,6,1974,1974,442,0,459,901,933,0,1876,0,0,2,1,4,1,1,540,0,69,0,0,0,0,0,7,2008,185000,4.0,1.0,2.0,1.0,14.0,5.0,5.0,5.0,7.0,5.0,3.0,9.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,3.0,7.0,6.0,3.0,5.0,3.0,5.0,5.0
1161,160,2280,6,5,1978,1978,311,0,544,855,601,0,1456,0,0,2,1,3,1,1,440,26,0,0,0,0,0,0,7,2010,146000,4.0,1.0,2.0,1.0,10.0,5.0,5.0,3.0,7.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,6.0,2.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1162,20,14778,6,7,1954,2006,728,0,568,1296,0,0,1640,1,0,1,0,3,1,1,924,108,0,0,216,0,0,0,11,2008,224000,4.0,2.0,3.0,5.0,18.0,8.0,5.0,5.0,6.0,5.0,3.0,9.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
1163,20,8724,5,5,1968,1968,492,0,402,894,0,0,894,0,0,1,0,3,1,1,450,0,0,0,0,0,0,0,5,2007,129000,4.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1164,90,12900,4,4,1969,1969,1198,0,0,1198,0,0,1258,2,0,0,2,0,2,0,400,120,0,0,0,0,0,0,1,2008,108959,4.0,1.0,2.0,1.0,7.0,3.0,5.0,2.0,2.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,2.0,3.0,3.0,5.0,4.0
1165,80,16157,5,7,1978,1978,680,391,289,1360,0,0,1432,1,0,1,1,2,1,1,588,168,180,0,0,0,0,0,6,2007,194000,4.0,2.0,2.0,2.0,21.0,3.0,5.0,5.0,5.0,2.0,3.0,10.0,2.0,2.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1166,20,9541,7,5,2009,2009,0,0,1502,1502,0,0,1502,0,0,2,0,3,1,0,644,0,114,0,0,0,0,0,9,2009,233170,4.0,2.0,2.0,1.0,24.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,9.0,6.0
1167,20,10475,8,5,2008,2008,0,0,1694,1694,0,0,1694,0,0,2,0,3,1,0,776,160,33,0,0,0,0,0,2,2010,245350,4.0,2.0,2.0,3.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1168,60,10852,6,5,2000,2000,786,0,173,959,712,0,1671,1,0,2,1,3,1,1,472,0,38,0,0,0,0,0,2,2006,173000,4.0,2.0,2.0,1.0,15.0,4.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1169,70,13728,6,7,1935,1986,626,0,501,1127,872,0,2108,0,0,2,0,4,1,2,540,0,0,0,0,90,0,0,7,2008,235000,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,7.0,5.0,3.0,8.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,2.0,4.0,3.0,5.0,5.0
1170,60,35760,10,5,1995,1996,1387,0,543,1930,1796,0,3627,1,0,3,1,4,1,1,807,361,76,0,0,0,0,0,7,2006,625000,4.0,2.0,2.0,5.0,25.0,5.0,5.0,5.0,7.0,5.0,3.0,9.0,3.0,3.0,3.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1171,80,9880,6,6,1977,1977,522,0,574,1096,0,0,1118,1,0,1,0,3,1,1,358,203,0,0,0,0,576,0,7,2008,171000,4.0,1.0,2.0,1.0,12.0,5.0,5.0,5.0,5.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1172,20,9120,6,6,1958,1958,662,0,599,1261,0,0,1261,1,0,1,0,3,1,1,433,0,0,0,0,288,0,1400,11,2008,163000,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1173,160,4017,7,5,2006,2007,0,0,625,625,625,0,1250,0,0,2,1,2,1,0,625,0,54,0,0,0,0,0,3,2008,171900,5.0,2.0,2.0,1.0,20.0,5.0,5.0,4.0,7.0,2.0,3.0,5.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,3.0,4.0,4.0,3.0,5.0,5.0
1174,50,18030,5,6,1946,1994,152,469,977,1598,971,479,3086,0,0,3,0,3,1,1,0,122,0,0,0,0,0,0,3,2007,200500,4.0,2.0,1.0,1.0,19.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,6.0,3.0,2.0,5.0,4.0,5.0,1.0,1.0,2.0,3.0,5.0,5.0
1175,70,16560,6,8,1932,1950,503,0,449,952,1175,0,2345,0,0,2,1,4,1,1,360,0,0,0,0,0,0,0,7,2006,239000,4.0,2.0,2.0,1.0,18.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
1176,50,10678,8,5,1992,2000,700,0,983,1683,743,0,2872,0,0,2,1,4,1,1,541,0,33,0,0,0,0,0,4,2007,285000,4.0,1.0,2.0,1.0,25.0,5.0,5.0,5.0,3.0,5.0,3.0,9.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1177,20,6951,5,5,1984,1985,658,0,218,876,0,0,923,1,0,1,0,3,1,0,264,362,0,0,0,0,0,0,10,2008,119500,4.0,2.0,2.0,5.0,12.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1178,50,3950,6,8,1926,2004,468,0,350,818,406,0,1224,0,0,1,0,3,1,0,210,0,0,116,0,0,0,0,12,2009,115000,2.0,1.0,1.0,1.0,6.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,1.0,5.0,5.0
1179,50,7681,5,6,1921,1950,0,0,731,731,523,0,1343,0,0,1,1,3,1,1,186,192,0,102,0,0,0,0,7,2009,154900,4.0,2.0,2.0,2.0,18.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,3.0,3.0,5.0,5.0
1180,20,8335,5,5,1954,1954,0,0,0,0,0,0,1124,0,0,1,0,3,1,1,0,0,36,190,0,0,0,0,4,2006,93000,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,2.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0
1181,60,11170,7,5,1990,1991,1216,0,0,1216,1216,0,2514,0,0,2,1,4,1,0,693,0,0,0,0,0,0,0,4,2006,250000,4.0,4.0,2.0,3.0,22.0,5.0,5.0,5.0,7.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1182,120,5587,8,5,2008,2008,1480,0,120,1600,0,0,1652,1,1,2,0,2,1,1,482,162,53,0,153,0,0,0,11,2008,392500,2.0,2.0,4.0,1.0,18.0,5.0,5.0,4.0,6.0,5.0,3.0,13.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
1183,60,15623,10,5,1996,1996,2096,0,300,2396,2065,0,4476,1,0,3,1,4,1,2,813,171,78,0,0,0,555,0,7,2007,745000,4.0,2.0,2.0,3.0,25.0,5.0,5.0,5.0,7.0,5.0,3.0,6.0,2.0,3.0,4.0,6.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,5.0,2.0
1184,30,10800,5,6,1920,1950,821,0,299,1120,0,0,1130,1,0,1,0,2,1,1,720,229,0,0,0,0,0,0,6,2006,120000,4.0,1.0,2.0,1.0,6.0,5.0,5.0,5.0,6.0,5.0,3.0,8.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
1185,20,35133,5,4,1963,1963,1159,0,413,1572,0,0,1572,1,0,1,1,3,1,2,995,0,263,0,0,263,0,0,5,2007,186700,4.0,1.0,2.0,1.0,22.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,4.0,3.0,4.0,3.0,5.0,5.0
1186,50,9738,5,7,1924,1950,392,0,392,784,272,0,1221,1,0,1,0,4,1,0,392,0,0,236,0,0,0,0,3,2006,104900,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1187,190,10615,3,5,1900,1970,440,0,538,978,685,0,1699,1,0,2,0,3,2,0,420,0,74,0,0,0,0,0,8,2009,95000,4.0,2.0,1.0,3.0,6.0,1.0,2.0,1.0,7.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,2.0,3.0,3.0,5.0,2.0
1188,20,12461,8,5,1994,1995,1456,0,168,1624,0,0,1624,1,0,2,0,2,1,1,757,0,114,192,0,0,0,0,7,2006,262000,4.0,1.0,2.0,3.0,25.0,5.0,5.0,5.0,6.0,2.0,3.0,15.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1189,60,8935,7,5,2002,2002,0,0,831,831,829,0,1660,0,0,2,1,3,1,0,493,144,68,0,0,0,0,0,7,2009,195000,4.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1190,60,7500,7,5,1999,1999,0,0,994,994,776,0,1804,0,0,2,1,3,1,1,442,140,60,0,0,0,0,0,6,2010,189000,4.0,1.0,2.0,1.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1191,190,32463,4,4,1961,1975,1159,0,90,1249,0,0,1622,1,0,1,0,3,1,1,1356,439,0,0,0,0,0,0,3,2007,168000,4.0,1.0,3.0,1.0,12.0,5.0,5.0,1.0,6.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,4.0,4.0,4.0,3.0,5.0,5.0
1192,160,2645,8,5,1999,2000,0,0,776,776,677,0,1441,0,0,2,1,2,1,0,492,206,0,0,0,0,0,0,11,2007,174000,5.0,1.0,2.0,1.0,20.0,5.0,5.0,3.0,7.0,2.0,3.0,5.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
1193,50,9600,5,8,1925,1994,0,0,702,702,630,0,1472,0,0,1,0,3,1,0,250,0,0,84,0,0,0,0,7,2007,125000,2.0,1.0,2.0,1.0,6.0,5.0,5.0,5.0,3.0,1.0,3.0,12.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,6.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,3.0,2.0,4.0,2.0,5.0,5.0
1194,120,4500,6,5,1999,1999,883,0,341,1224,0,0,1224,1,0,2,0,2,1,0,402,0,304,0,0,0,0,0,6,2009,165000,2.0,1.0,2.0,2.0,12.0,5.0,5.0,4.0,6.0,5.0,3.0,12.0,3.0,2.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1195,60,9364,6,7,1969,1969,371,0,292,663,689,0,1352,0,0,1,1,4,1,0,299,379,36,0,0,0,0,0,3,2010,158000,4.0,1.0,2.0,3.0,7.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1196,60,8029,6,5,2005,2005,0,0,728,728,728,0,1456,0,0,2,1,3,1,0,400,100,24,0,0,0,0,0,7,2008,176000,4.0,2.0,2.0,1.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
1197,60,14054,7,5,2006,2006,0,0,879,879,984,0,1863,0,0,2,1,4,1,1,660,100,17,0,0,0,0,0,11,2006,219210,4.0,2.0,2.0,1.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,9.0,6.0
1198,75,8850,7,6,1916,1950,0,0,815,815,875,0,1690,0,0,1,0,3,1,1,225,0,0,330,0,0,0,0,7,2006,144000,2.0,2.0,1.0,3.0,6.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,3.0,5.0
1199,20,9100,7,5,2001,2001,0,0,1212,1212,0,0,1212,0,0,2,0,3,1,0,573,356,0,0,0,0,0,0,6,2009,178000,4.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1200,20,11235,4,5,1963,1979,547,0,504,1051,0,0,1382,0,0,1,1,3,1,1,459,0,82,0,0,0,0,0,10,2006,148000,4.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1201,20,9353,4,5,1970,1970,0,0,864,864,0,0,864,0,0,1,0,3,1,0,280,0,0,0,0,0,0,0,7,2006,116050,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,1.0,2.0
1202,60,10400,7,5,1998,1998,0,0,866,866,913,0,1779,0,0,2,1,3,1,0,546,198,36,0,0,0,0,0,3,2009,197900,4.0,1.0,2.0,3.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1203,50,6000,5,8,1925,1997,0,0,884,884,464,0,1348,1,0,1,0,3,1,1,216,0,0,208,0,0,0,0,5,2009,117000,2.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,1.0,5.0,5.0
1204,20,9750,7,5,2000,2001,0,0,1630,1630,0,0,1630,0,0,2,0,3,1,1,451,74,234,0,0,0,0,0,10,2009,213000,4.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1205,20,10140,5,6,1975,1975,788,0,268,1056,0,0,1074,1,0,1,1,3,1,0,495,0,88,0,0,0,0,0,7,2006,153500,4.0,1.0,2.0,1.0,14.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1206,20,14684,7,7,1990,1991,485,177,1496,2158,0,0,2196,0,0,2,0,3,1,1,701,84,70,0,0,0,0,0,6,2009,271900,4.0,2.0,2.0,5.0,13.0,5.0,5.0,5.0,6.0,5.0,3.0,9.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,4.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1207,20,8900,4,4,1966,1966,1056,0,0,1056,0,0,1056,1,0,1,0,2,1,0,384,0,42,0,0,0,0,0,11,2006,107000,3.0,1.0,2.0,1.0,13.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
1208,20,9135,6,5,2003,2003,340,0,1342,1682,0,0,1700,1,0,2,0,3,1,0,544,192,23,0,0,0,0,0,5,2006,200000,4.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1209,20,7763,5,7,1962,1980,504,108,319,931,0,0,1283,1,0,1,0,3,1,0,506,0,0,0,0,0,0,0,10,2008,140000,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
1210,20,10182,8,5,2006,2006,1220,0,440,1660,0,0,1660,1,0,2,0,3,1,1,500,322,50,0,0,0,0,0,5,2006,290000,4.0,2.0,2.0,5.0,20.0,7.0,5.0,5.0,6.0,5.0,3.0,12.0,5.0,3.0,4.0,6.0,5.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,9.0,6.0
1211,60,11218,6,5,1992,1992,0,0,1055,1055,790,0,1845,0,0,2,1,3,1,1,462,635,104,0,0,0,0,400,5,2010,189000,4.0,1.0,2.0,1.0,13.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
1212,50,12134,8,7,1988,2005,427,0,132,559,672,0,1752,0,0,2,0,4,1,0,492,325,12,0,0,0,0,0,6,2010,164000,4.0,2.0,1.0,1.0,15.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,7.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,5.0,3.0,4.0,3.0,5.0,5.0
1213,30,9340,4,6,1941,1950,344,0,328,672,0,0,672,1,0,1,0,2,1,0,234,0,113,0,0,0,0,0,8,2009,113000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,1.0,5.0,5.0
1214,80,10246,4,9,1965,2001,648,0,0,648,0,0,960,1,1,0,0,0,1,0,364,88,0,0,0,0,0,0,5,2006,145000,4.0,2.0,2.0,5.0,7.0,5.0,5.0,5.0,5.0,2.0,3.0,12.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1215,85,10205,5,5,1962,1962,784,0,141,925,0,0,999,1,0,1,0,3,1,0,300,150,72,0,0,0,0,0,5,2006,134500,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
1216,20,7094,5,5,1966,1966,180,374,340,894,0,0,894,0,0,1,0,3,1,0,384,0,0,0,0,0,0,0,5,2007,125000,4.0,2.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,3.0,4.0,3.0,5.0,5.0
